Date,Open_amzn,High_amzn,Low_amzn,Close_amzn,Adj_Close_amzn,Volume_amzn,Open_tesla,High_tesla,Low_tesla,Close_tesla,Adj_Close_tesla,Volume_tesla,Open_apple,High_apple,Low_apple,Close_apple,Adj_Close_apple,Volume_apple,Open_facebook,High_facebook,Low_facebook,Close_facebook,Adj_Close_facebook,Volume_facebook,Open_microsoft,High_microsoft,Low_microsoft,Close_microsoft,Adj_Close_microsoft,Volume_microsoft
2019-05-20,1852.68994140625,1867.780029296875,1835.5400390625,1858.969970703125,1858.969970703125,3798200,202.8000030517578,206.0,195.25,205.36000061035156,205.36000061035156,20526200,183.52000427246094,184.35000610351562,180.27999877929688,183.08999633789062,180.6050567626953,38612300,181.8800048828125,184.22999572753906,181.3699951171875,182.72000122070312,182.72000122070312,10352000,126.5199966430664,127.58999633789062,125.76000213623047,126.22000122070312,124.68570709228516,23706900
2019-05-21,1874.7900390625,1879.0,1846.0,1857.52001953125,1857.52001953125,4005100,197.75999450683594,207.39999389648438,196.0399932861328,205.0800018310547,205.0800018310547,18003900,185.22000122070312,188.0,184.6999969482422,186.60000610351562,184.0674285888672,28364800,184.57000732421875,185.6999969482422,183.88999938964844,184.82000732421875,184.82000732421875,7502800,127.43000030517578,127.52999877929688,126.58000183105469,126.9000015258789,125.3574447631836,15293300
2019-05-22,1851.780029296875,1871.489990234375,1851.0,1859.6800537109375,1859.6800537109375,2936600,199.10000610351562,203.94000244140625,191.77999877929688,192.72999572753906,192.72999572753906,18685200,184.66000366210938,185.7100067138672,182.5500030517578,182.77999877929688,180.29925537109375,29748600,184.72999572753906,186.74000549316406,183.61000061035156,185.32000732421875,185.32000732421875,9213800,126.62000274658203,128.24000549316406,126.5199966430664,127.66999816894531,126.11807250976562,15396500
2019-05-23,1836.5899658203125,1844.0,1804.199951171875,1815.47998046875,1815.47998046875,4424300,194.33999633789062,199.47000122070312,186.22000122070312,195.49000549316406,195.49000549316406,26547100,179.8000030517578,180.5399932861328,177.80999755859375,179.66000366210938,177.2216033935547,36529700,182.4199981689453,183.89999389648438,179.6699981689453,180.8699951171875,180.8699951171875,12768800,126.19999694824219,126.29000091552734,124.73999786376953,126.18000030517578,124.64619445800781,23603800
2019-05-24,1835.8900146484375,1841.760009765625,1817.8499755859375,1823.280029296875,1823.280029296875,3369700,199.8300018310547,199.97999572753906,188.75,190.6300048828125,190.6300048828125,14136600,180.1999969482422,182.13999938964844,178.6199951171875,178.97000122070312,176.54098510742188,23714700,182.3300018310547,183.6300048828125,180.8300018310547,181.05999755859375,181.05999755859375,8807700,126.91000366210938,127.41999816894531,125.97000122070312,126.23999786376953,124.70545196533203,14123400
2019-05-28,1832.75,1849.27001953125,1827.3499755859375,1836.4300537109375,1836.4300537109375,3200000,191.1999969482422,195.0,187.85000610351562,188.6999969482422,188.6999969482422,10312900,178.9199981689453,180.58999633789062,177.91000366210938,178.22999572753906,175.81101989746094,27948200,181.5399932861328,184.7100067138672,181.4499969482422,184.30999755859375,184.30999755859375,14843300,126.9800033569336,128.0,126.05000305175781,126.16000366210938,124.6264419555664,23128400
2019-05-29,1823.1199951171875,1830.0,1807.530029296875,1819.18994140625,1819.18994140625,4279000,187.10000610351562,192.38999938964844,185.0399932861328,189.86000061035156,189.86000061035156,11968600,176.4199981689453,179.35000610351562,176.0,177.3800048828125,174.97254943847656,28481200,183.5,184.55999755859375,181.35000610351562,182.19000244140625,182.19000244140625,12797700,125.37999725341797,125.38999938964844,124.04000091552734,124.94000244140625,123.4212646484375,22763100
2019-05-30,1825.489990234375,1829.469970703125,1807.8299560546875,1816.3199462890625,1816.3199462890625,3146900,188.75,192.25999450683594,187.02000427246094,188.22000122070312,188.22000122070312,7926500,177.9499969482422,179.22999572753906,176.6699981689453,178.3000030517578,175.8800811767578,21218400,183.0800018310547,183.47999572753906,180.88999938964844,183.00999450683594,183.00999450683594,8581500,125.26000213623047,125.76000213623047,124.77999877929688,125.7300033569336,124.20165252685547,16829600
2019-05-31,1790.010009765625,1795.5899658203125,1772.699951171875,1775.0699462890625,1775.0699462890625,4618800,185.10000610351562,189.9199981689453,184.10000610351562,185.16000366210938,185.16000366210938,10406700,176.22999572753906,177.99000549316406,174.99000549316406,175.07000732421875,172.69390869140625,27043600,180.27999877929688,180.5399932861328,177.16000366210938,177.47000122070312,177.47000122070312,15226500,124.2300033569336,124.62000274658203,123.31999969482422,123.68000030517578,122.17657470703125,26646800
2019-06-03,1760.010009765625,1766.2900390625,1672.0,1692.68994140625,1692.68994140625,9098700,185.50999450683594,186.67999267578125,176.99000549316406,178.97000122070312,178.97000122070312,13064400,175.60000610351562,177.9199981689453,170.27000427246094,173.3000030517578,170.94790649414062,40396100,175.0,175.0500030517578,161.00999450683594,164.14999389648438,164.14999389648438,56059600,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,118.38324737548828,37983600
2019-06-04,1699.239990234375,1730.8199462890625,1680.8900146484375,1729.56005859375,1729.56005859375,5679100,181.10000610351562,193.97999572753906,179.61000061035156,193.60000610351562,193.60000610351562,13807500,175.44000244140625,179.8300018310547,174.52000427246094,179.63999938964844,177.20187377929688,30968000,163.7100067138672,168.27999877929688,160.83999633789062,167.5,167.5,46044300,121.27999877929688,123.27999877929688,120.6500015258789,123.16000366210938,121.66290283203125,29382600
2019-06-05,1749.5999755859375,1752.0,1715.25,1738.5,1738.5,4239800,198.67999267578125,201.27999877929688,191.85000610351562,196.58999633789062,196.58999633789062,13510800,184.27999877929688,184.99000549316406,181.13999938964844,182.5399932861328,180.06248474121094,29773400,167.47999572753906,168.72000122070312,164.6300048828125,168.1699981689453,168.1699981689453,19758300,124.94999694824219,125.87000274658203,124.20999908447266,125.83000183105469,124.30044555664062,24926100
2019-06-06,1737.7099609375,1760.0,1726.1300048828125,1754.3599853515625,1754.3599853515625,3689300,204.44000244140625,211.0,201.8000030517578,205.9499969482422,205.9499969482422,20242200,183.0800018310547,185.47000122070312,182.14999389648438,185.22000122070312,182.70614624023438,22526300,168.3000030517578,169.6999969482422,167.22999572753906,168.3300018310547,168.3300018310547,12446400,126.44000244140625,127.97000122070312,125.5999984741211,127.81999969482422,126.26625061035156,21459000
2019-06-07,1763.699951171875,1806.25,1759.489990234375,1804.030029296875,1804.030029296875,4808200,205.0,210.83999633789062,203.5,204.5,204.5,16003500,186.50999450683594,191.9199981689453,185.77000427246094,190.14999389648438,187.5692138671875,30684400,170.1699981689453,173.8699951171875,168.83999633789062,173.35000610351562,173.35000610351562,16917300,129.19000244140625,132.25,128.25999450683594,131.39999389648438,129.80271911621094,33885600
2019-06-10,1822.0,1884.8699951171875,1818.0,1860.6300048828125,1860.6300048828125,5371000,210.25,216.94000244140625,209.00999450683594,212.8800048828125,212.8800048828125,10585000,191.80999755859375,195.3699951171875,191.6199951171875,192.5800018310547,189.96624755859375,26220900,174.75,177.86000061035156,173.8000030517578,174.82000732421875,174.82000732421875,14767900,132.39999389648438,134.0800018310547,132.0,132.60000610351562,130.9881591796875,26477100
2019-06-11,1883.25,1893.699951171875,1858.0,1863.699951171875,1863.699951171875,4042700,219.13999938964844,220.89999389648438,213.5,217.10000610351562,217.10000610351562,11653500,194.86000061035156,196.0,193.60000610351562,194.80999755859375,192.1659698486328,26932900,178.47999572753906,179.97999572753906,176.7899932861328,178.10000610351562,178.10000610351562,15266600,133.8800048828125,134.24000549316406,131.27999877929688,132.10000610351562,130.49423217773438,23913700
2019-06-12,1853.97998046875,1865.0,1844.3800048828125,1855.3199462890625,1855.3199462890625,2674500,222.9499969482422,223.3800048828125,209.0,209.25999450683594,209.25999450683594,15186200,193.9499969482422,195.97000122070312,193.38999938964844,194.19000244140625,191.55441284179688,18221800,178.3800048828125,179.27000427246094,172.8800048828125,175.0399932861328,175.0399932861328,17681500,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,129.8916473388672,17084700
2019-06-13,1866.719970703125,1883.0899658203125,1862.219970703125,1870.300048828125,1870.300048828125,2795800,210.3800048828125,214.89999389648438,207.50999450683594,213.91000366210938,213.91000366210938,8168300,194.6999969482422,196.7899932861328,193.60000610351562,194.14999389648438,191.51492309570312,21674600,175.52999877929688,178.02999877929688,174.61000061035156,177.47000122070312,177.47000122070312,12253600,131.97999572753906,133.0,131.55999755859375,132.32000732421875,130.7115478515625,17200800
2019-06-14,1864.0,1876.0,1859.0,1869.6700439453125,1869.6700439453125,2851200,211.25,216.64999389648438,210.39999389648438,214.9199981689453,214.9199981689453,7433400,191.5500030517578,193.58999633789062,190.3000030517578,192.74000549316406,190.12408447265625,18761500,180.50999450683594,181.83999633789062,180.0,181.3300018310547,181.3300018310547,16773700,132.25999450683594,133.7899932861328,131.63999938964844,132.4499969482422,130.83998107910156,17821700
2019-06-17,1876.5,1895.68994140625,1875.449951171875,1886.030029296875,1886.030029296875,2634300,215.47999572753906,227.0,214.27000427246094,225.02999877929688,225.02999877929688,12316800,192.89999389648438,194.9600067138672,192.1699981689453,193.88999938964844,191.25848388671875,14669100,185.00999450683594,189.5,184.41000366210938,189.00999450683594,189.00999450683594,29459900,132.6300048828125,133.72999572753906,132.52999877929688,132.85000610351562,131.23512268066406,14517800
2019-06-18,1901.3499755859375,1921.6700439453125,1899.7900390625,1901.3699951171875,1901.3699951171875,3895700,228.72000122070312,234.74000549316406,222.55999755859375,224.74000549316406,224.74000549316406,12715800,196.0500030517578,200.2899932861328,195.2100067138672,198.4499969482422,195.75657653808594,26551000,194.0,194.52999877929688,187.27999877929688,188.47000122070312,188.47000122070312,37571400,134.19000244140625,135.24000549316406,133.57000732421875,135.16000366210938,133.51702880859375,25934500
2019-06-19,1907.8399658203125,1919.5799560546875,1892.469970703125,1908.7900390625,1908.7900390625,2895300,225.11000061035156,227.77000427246094,221.05999755859375,226.42999267578125,226.42999267578125,6575100,199.67999267578125,199.8800048828125,197.30999755859375,197.8699951171875,195.18446350097656,21124200,187.0,188.10000610351562,184.5500030517578,187.47999572753906,187.47999572753906,21417100,135.0,135.92999267578125,133.80999755859375,135.69000244140625,134.0406036376953,23744400
2019-06-20,1933.3299560546875,1935.199951171875,1905.800048828125,1918.18994140625,1918.18994140625,3217200,223.0,226.89999389648438,216.35000610351562,219.6199951171875,219.6199951171875,11863500,200.3699951171875,200.61000061035156,198.02999877929688,199.4600067138672,196.75286865234375,21514000,190.9499969482422,191.16000366210938,187.63999938964844,189.52999877929688,189.52999877929688,14635700,137.4499969482422,137.66000366210938,135.72000122070312,136.9499969482422,135.28524780273438,33042600
2019-06-21,1916.0999755859375,1925.949951171875,1907.5799560546875,1911.300048828125,1911.300048828125,3933600,216.22000122070312,222.17999267578125,215.5,221.86000061035156,221.86000061035156,8202100,198.8000030517578,200.85000610351562,198.14999389648438,198.77999877929688,196.08209228515625,47800600,188.75,192.0,188.75,191.13999938964844,191.13999938964844,22751200,136.5800018310547,137.72999572753906,136.4600067138672,136.97000122070312,135.30503845214844,36727900
2019-06-24,1912.6600341796875,1916.8599853515625,1901.300048828125,1913.9000244140625,1913.9000244140625,2283000,223.24000549316406,225.86000061035156,221.02000427246094,223.63999938964844,223.63999938964844,5750800,198.5399932861328,200.16000366210938,198.1699981689453,198.5800018310547,195.8848114013672,18220400,192.4199981689453,193.97999572753906,191.57000732421875,192.60000610351562,192.60000610351562,15509000,137.0,138.39999389648438,137.0,137.77999877929688,136.1051788330078,20628800
2019-06-25,1911.8399658203125,1916.3900146484375,1872.4200439453125,1878.27001953125,1878.27001953125,3012300,224.38999938964844,225.33999633789062,219.49000549316406,219.75999450683594,219.75999450683594,6182100,198.42999267578125,199.25999450683594,195.2899932861328,195.57000732421875,192.91567993164062,21070300,192.8800048828125,193.13999938964844,188.1300048828125,188.83999633789062,188.83999633789062,16750300,137.25,137.58999633789062,132.72999572753906,133.42999267578125,131.80804443359375,33327400
2019-06-26,1892.47998046875,1903.800048828125,1887.3199462890625,1897.8299560546875,1897.8299560546875,2441900,220.30999755859375,227.22999572753906,218.10000610351562,219.27000427246094,219.27000427246094,8507200,197.77000427246094,200.99000549316406,197.35000610351562,199.8000030517578,197.08827209472656,26067500,189.5399932861328,190.75999450683594,187.30999755859375,187.66000366210938,187.66000366210938,12808600,134.35000610351562,135.74000549316406,133.60000610351562,133.92999267578125,132.30197143554688,23657700
2019-06-27,1902.0,1911.239990234375,1898.0400390625,1904.280029296875,1904.280029296875,2141700,219.4499969482422,222.89999389648438,217.35000610351562,222.83999633789062,222.83999633789062,6339700,200.2899932861328,201.57000732421875,199.57000732421875,199.74000549316406,197.02908325195312,20899700,189.8800048828125,198.8800048828125,188.27000427246094,189.5,189.5,11159000,134.13999938964844,134.7100067138672,133.50999450683594,134.14999389648438,132.519287109375,16557500
2019-06-28,1909.0999755859375,1912.93994140625,1884.0,1893.6300048828125,1893.6300048828125,3037400,220.99000549316406,225.1699981689453,220.8000030517578,223.4600067138672,223.4600067138672,6851400,198.67999267578125,199.5,197.0500030517578,197.9199981689453,195.2337646484375,31110600,190.5500030517578,193.1999969482422,189.94000244140625,193.0,193.0,16378900,134.57000732421875,134.60000610351562,133.16000366210938,133.9600067138672,132.3316192626953,30043000
2019-07-01,1922.97998046875,1929.8199462890625,1914.6600341796875,1922.18994140625,1922.18994140625,3203300,230.2100067138672,233.10000610351562,226.27999877929688,227.1699981689453,227.1699981689453,8238000,203.1699981689453,204.49000549316406,200.64999389648438,201.5500030517578,198.8145294189453,27316700,195.2100067138672,195.27999877929688,191.92999267578125,193.0,193.0,14204700,136.6300048828125,136.6999969482422,134.97000122070312,135.67999267578125,134.03070068359375,22654200
2019-07-02,1919.3800048828125,1934.7900390625,1906.6300048828125,1934.31005859375,1934.31005859375,2645900,228.88999938964844,229.14999389648438,222.22000122070312,224.5500030517578,224.5500030517578,9259000,201.41000366210938,203.1300048828125,201.36000061035156,202.72999572753906,199.97848510742188,16935200,193.0,195.0,192.7100067138672,195.0,195.0,9050000,136.1199951171875,136.58999633789062,135.33999633789062,136.5800018310547,134.9197540283203,15237800
2019-07-03,1935.8900146484375,1941.5899658203125,1930.5,1939.0,1939.0,1690300,239.38999938964844,241.57000732421875,234.50999450683594,234.89999389648438,234.89999389648438,14201100,203.27999877929688,204.44000244140625,202.69000244140625,204.41000366210938,201.63568115234375,11362000,194.16000366210938,197.39999389648438,194.16000366210938,197.1999969482422,197.1999969482422,10246100,136.8000030517578,137.74000549316406,136.2899932861328,137.4600067138672,135.7890625,13629300
2019-07-05,1928.5999755859375,1945.9000244140625,1925.300048828125,1942.9100341796875,1942.9100341796875,2628400,234.57000732421875,235.4499969482422,230.8000030517578,233.10000610351562,233.10000610351562,7065700,203.35000610351562,205.0800018310547,202.89999389648438,204.22999572753906,201.45811462402344,17265500,196.17999267578125,197.07000732421875,194.1699981689453,196.39999389648438,196.39999389648438,11164100,135.94000244140625,137.3300018310547,135.72000122070312,137.05999755859375,135.39393615722656,18141100
2019-07-08,1934.1199951171875,1956.0,1928.25,1952.3199462890625,1952.3199462890625,2883400,231.24000549316406,232.25,228.66000366210938,230.33999633789062,230.33999633789062,5880500,200.80999755859375,201.39999389648438,198.41000366210938,200.02000427246094,197.30526733398438,25338600,195.19000244140625,196.67999267578125,193.63999938964844,195.75999450683594,195.75999450683594,9723900,136.39999389648438,137.10000610351562,135.3699951171875,136.9600067138672,135.29515075683594,16779700
2019-07-09,1947.800048828125,1990.010009765625,1943.47998046875,1988.300048828125,1988.300048828125,4345700,228.97000122070312,231.0,227.27999877929688,230.05999755859375,230.05999755859375,6190800,199.1999969482422,201.50999450683594,198.80999755859375,201.24000549316406,198.50872802734375,20578000,194.97000122070312,199.4600067138672,194.88999938964844,199.2100067138672,199.2100067138672,14698600,136.0,136.97000122070312,135.8000030517578,136.4600067138672,134.80123901367188,19953100
2019-07-10,1996.510009765625,2024.93994140625,1995.4000244140625,2017.4100341796875,2017.4100341796875,4931900,234.14999389648438,238.94000244140625,233.13999938964844,238.9199981689453,238.9199981689453,9145700,201.85000610351562,203.72999572753906,201.55999755859375,203.22999572753906,200.47171020507812,17897100,200.0,202.9600067138672,199.6699981689453,202.72999572753906,202.72999572753906,20571700,137.1300048828125,138.5800018310547,137.02000427246094,137.85000610351562,136.17434692382812,24204400
2019-07-11,2025.6199951171875,2035.800048828125,1995.300048828125,2001.0699462890625,2001.0699462890625,4317800,238.13999938964844,241.5,235.8000030517578,238.60000610351562,238.60000610351562,7514400,203.30999755859375,204.38999938964844,201.7100067138672,201.75,199.0117950439453,20191800,203.25999450683594,203.8000030517578,200.2100067138672,201.22999572753906,201.22999572753906,13678500,138.1999969482422,139.22000122070312,137.8699951171875,138.39999389648438,136.71763610839844,22327900
2019-07-12,2008.27001953125,2017.0,2003.8699951171875,2011.0,2011.0,2509300,239.75,245.3800048828125,239.7100067138672,245.0800018310547,245.0800018310547,9200500,202.4499969482422,204.0,202.1999969482422,203.3000030517578,200.540771484375,17595200,199.67999267578125,205.3000030517578,199.16000366210938,204.8699951171875,204.8699951171875,15366300,138.85000610351562,139.1300048828125,138.00999450683594,138.89999389648438,137.21156311035156,18936800
2019-07-15,2021.4000244140625,2022.9000244140625,2001.550048828125,2020.989990234375,2020.989990234375,2981300,248.0,254.4199981689453,244.86000061035156,253.5,253.5,11000100,204.08999633789062,205.8699951171875,204.0,205.2100067138672,202.42483520507812,16947400,204.25,205.3300018310547,201.82000732421875,203.91000366210938,203.91000366210938,16030300,139.44000244140625,139.5399932861328,138.4600067138672,138.89999389648438,137.21156311035156,16651500
2019-07-16,2010.5799560546875,2026.3199462890625,2001.219970703125,2009.9000244140625,2009.9000244140625,2618200,249.3000030517578,253.52999877929688,247.92999267578125,252.3800048828125,252.3800048828125,8149000,204.58999633789062,206.11000061035156,203.5,204.5,201.72447204589844,16866800,203.88999938964844,205.47000122070312,203.10000610351562,203.83999633789062,203.83999633789062,12132700,138.9600067138672,139.0500030517578,136.52000427246094,137.0800018310547,135.41368103027344,22726100
2019-07-17,2007.050048828125,2012.0,1992.030029296875,1992.030029296875,1992.030029296875,2558800,255.6699981689453,258.30999755859375,253.35000610351562,254.86000061035156,254.86000061035156,9764700,204.0500030517578,205.08999633789062,203.27000427246094,203.35000610351562,200.59007263183594,14107500,204.17999267578125,204.36000061035156,201.58999633789062,201.8000030517578,201.8000030517578,12083700,137.6999969482422,137.92999267578125,136.22000122070312,136.27000427246094,134.61354064941406,20211000
2019-07-18,1980.010009765625,1987.5,1951.550048828125,1977.9000244140625,1977.9000244140625,3504300,255.0500030517578,255.75,251.88999938964844,253.5399932861328,253.5399932861328,4764500,204.0,205.8800048828125,203.6999969482422,205.66000366210938,202.8687286376953,18582200,200.14999389648438,202.47000122070312,199.3800048828125,200.77999877929688,200.77999877929688,11956600,135.5500030517578,136.6199951171875,134.6699981689453,136.4199981689453,134.76171875,30808700
2019-07-19,1991.2099609375,1996.0,1962.22998046875,1964.52001953125,1964.52001953125,3185600,255.69000244140625,259.9599914550781,254.6199951171875,258.17999267578125,258.17999267578125,7048400,205.7899932861328,206.5,202.36000061035156,202.58999633789062,199.8403778076172,20929300,202.17999267578125,202.3300018310547,198.07000732421875,198.36000061035156,198.36000061035156,12098300,140.22000122070312,140.6699981689453,136.4499969482422,136.6199951171875,134.9592742919922,48992400
2019-07-22,1971.1400146484375,1989.0,1958.260009765625,1985.6300048828125,1985.6300048828125,2900000,258.75,262.1499938964844,254.19000244140625,255.67999267578125,255.67999267578125,6842400,203.64999389648438,207.22999572753906,203.61000061035156,207.22000122070312,204.40756225585938,22277900,199.91000366210938,202.57000732421875,198.80999755859375,202.32000732421875,202.32000732421875,13589000,137.41000366210938,139.19000244140625,137.3300018310547,138.42999267578125,136.7472686767578,25074900
2019-07-23,1995.989990234375,1997.7900390625,1973.1300048828125,1994.489990234375,1994.489990234375,2703500,256.7099914550781,260.4800109863281,254.5,260.1700134277344,260.1700134277344,5023100,208.4600067138672,208.91000366210938,207.2899932861328,208.83999633789062,206.00555419921875,18355200,202.83999633789062,204.24000549316406,200.9600067138672,202.36000061035156,202.36000061035156,14583700,139.75999450683594,139.99000549316406,138.02999877929688,139.2899932861328,137.59681701660156,18034600
2019-07-24,1969.300048828125,2001.300048828125,1965.8699951171875,2000.81005859375,2000.81005859375,2631300,259.1700134277344,266.07000732421875,258.1600036621094,264.8800048828125,264.8800048828125,11072800,207.6699981689453,209.14999389648438,207.1699981689453,208.6699981689453,205.837890625,14991600,197.6300048828125,204.80999755859375,197.22000122070312,204.66000366210938,204.66000366210938,32532500,138.89999389648438,140.74000549316406,138.85000610351562,140.72000122070312,139.0094451904297,20738300
2019-07-25,2001.0,2001.199951171875,1972.719970703125,1973.8199462890625,1973.8199462890625,4136500,233.5,234.5,225.5500030517578,228.82000732421875,228.82000732421875,22418300,208.88999938964844,209.24000549316406,206.72999572753906,207.02000427246094,204.2102813720703,13909600,206.6999969482422,208.66000366210938,198.25999450683594,200.7100067138672,200.7100067138672,39889900,140.42999267578125,140.61000061035156,139.32000732421875,140.19000244140625,138.4858856201172,18356900
2019-07-26,1942.0,1950.9000244140625,1924.510009765625,1943.050048828125,1943.050048828125,4927100,226.9199981689453,230.25999450683594,222.25,228.0399932861328,228.0399932861328,10027700,207.47999572753906,209.72999572753906,207.13999938964844,207.74000549316406,204.92050170898438,17618900,200.19000244140625,202.8800048828125,196.25,199.75,199.75,24434000,140.3699951171875,141.67999267578125,140.3000030517578,141.33999633789062,139.6219024658203,19037600
2019-07-29,1930.0,1932.22998046875,1890.5400390625,1912.449951171875,1912.449951171875,4493200,227.08999633789062,235.94000244140625,226.02999877929688,235.77000427246094,235.77000427246094,9273300,208.4600067138672,210.63999938964844,208.44000244140625,209.67999267578125,206.8341522216797,21673400,199.0,199.6300048828125,195.3000030517578,195.94000244140625,195.94000244140625,16530800,141.5,141.50999450683594,139.3699951171875,141.02999877929688,139.315673828125,16605900
2019-07-30,1891.1199951171875,1909.8900146484375,1883.47998046875,1898.530029296875,1898.530029296875,2910900,232.89999389648438,243.36000061035156,232.17999267578125,242.25999450683594,242.25999450683594,8109000,208.75999450683594,210.16000366210938,207.30999755859375,208.77999877929688,205.9463653564453,33935700,195.38999938964844,198.7100067138672,193.5,197.0399932861328,197.0399932861328,11903600,140.13999938964844,141.22000122070312,139.8000030517578,140.35000610351562,138.64393615722656,16846500
2019-07-31,1898.1099853515625,1899.550048828125,1849.43994140625,1866.780029296875,1866.780029296875,4470700,243.0,246.67999267578125,236.64999389648438,241.61000061035156,241.61000061035156,9178200,216.4199981689453,221.3699951171875,211.3000030517578,213.0399932861328,210.1485595703125,69281400,196.9499969482422,198.75999450683594,192.67999267578125,194.22999572753906,194.22999572753906,14593500,140.3300018310547,140.49000549316406,135.0800018310547,136.27000427246094,134.61354064941406,38598800
2019-08-01,1871.719970703125,1897.9200439453125,1844.010009765625,1855.3199462890625,1855.3199462890625,4713300,242.64999389648438,244.50999450683594,231.77000427246094,233.85000610351562,233.85000610351562,8259500,213.89999389648438,218.02999877929688,206.74000549316406,208.42999267578125,205.6011199951172,54017900,194.1699981689453,198.47000122070312,190.8800048828125,192.72999572753906,192.72999572753906,17777000,137.0,140.94000244140625,136.92999267578125,138.05999755859375,136.3817596435547,40557500
2019-08-02,1845.0699462890625,1846.3599853515625,1808.02001953125,1823.239990234375,1823.239990234375,4956200,231.35000610351562,236.27000427246094,229.22999572753906,234.33999633789062,234.33999633789062,6136500,205.52999877929688,206.42999267578125,201.6300048828125,204.02000427246094,201.25099182128906,40862100,191.10000610351562,192.6199951171875,188.07000732421875,189.02000427246094,189.02000427246094,15297000,138.08999633789062,138.32000732421875,135.25999450683594,136.89999389648438,135.23585510253906,30791600
2019-08-05,1770.219970703125,1788.6700439453125,1748.780029296875,1765.1300048828125,1765.1300048828125,6058200,229.60000610351562,231.3699951171875,225.77999877929688,228.32000732421875,228.32000732421875,7028300,197.99000549316406,198.64999389648438,192.5800018310547,193.33999633789062,190.71592712402344,52393000,184.69000244140625,185.6699981689453,179.33999633789062,181.72999572753906,181.72999572753906,23086700,133.3000030517578,133.92999267578125,130.77999877929688,132.2100067138672,130.60289001464844,42749600
2019-08-06,1792.22998046875,1793.77001953125,1753.4000244140625,1787.8299560546875,1787.8299560546875,5070300,231.8800048828125,232.5,225.75,230.75,230.75,5564200,196.30999755859375,198.07000732421875,194.0399932861328,197.0,194.3262481689453,35824800,183.69000244140625,185.7899932861328,183.08999633789062,184.50999450683594,184.50999450683594,18035700,133.8000030517578,135.67999267578125,133.2100067138672,134.69000244140625,133.05274963378906,32696700
2019-08-07,1773.989990234375,1798.9300537109375,1757.0,1793.4000244140625,1793.4000244140625,4526900,226.5,233.57000732421875,225.8000030517578,233.4199981689453,233.4199981689453,4776500,195.41000366210938,199.55999755859375,193.82000732421875,199.0399932861328,196.33856201171875,33364400,183.60000610351562,186.3699951171875,181.22000122070312,185.14999389648438,185.14999389648438,15833200,133.7899932861328,135.64999389648438,131.8300018310547,135.27999877929688,133.6355438232422,33414500
2019-08-08,1806.0,1834.260009765625,1798.1099853515625,1832.8900146484375,1832.8900146484375,3701200,234.4499969482422,239.8000030517578,232.64999389648438,238.3000030517578,238.3000030517578,5274300,200.1999969482422,203.52999877929688,199.38999938964844,203.42999267578125,200.6689910888672,27009500,186.6199951171875,190.33999633789062,184.0500030517578,190.16000366210938,190.16000366210938,14828900,136.60000610351562,138.99000549316406,135.92999267578125,138.88999938964844,137.20169067382812,27496500
2019-08-09,1828.949951171875,1831.0899658203125,1802.219970703125,1807.5799560546875,1807.5799560546875,2879800,236.0500030517578,238.9600067138672,233.80999755859375,235.00999450683594,235.00999450683594,3898200,201.3000030517578,202.75999450683594,199.2899932861328,200.99000549316406,199.01539611816406,24619700,190.0,190.97999572753906,187.1199951171875,187.85000610351562,187.85000610351562,11058800,138.61000061035156,139.3800048828125,136.4600067138672,137.7100067138672,136.03604125976562,23466700
2019-08-12,1795.989990234375,1800.97998046875,1777.0,1784.9200439453125,1784.9200439453125,2905500,232.99000549316406,235.77000427246094,228.75,229.00999450683594,229.00999450683594,4663900,199.6199951171875,202.0500030517578,199.14999389648438,200.47999572753906,198.51040649414062,22474900,186.85000610351562,187.58999633789062,184.4600067138672,185.3699951171875,185.3699951171875,10936300,137.07000732421875,137.86000061035156,135.24000549316406,135.7899932861328,134.1393585205078,20476600
2019-08-13,1783.0,1831.739990234375,1780.0,1824.3399658203125,1824.3399658203125,3994000,228.80999755859375,236.0,227.5500030517578,235.0,235.0,4848100,201.02000427246094,212.13999938964844,200.47999572753906,208.97000122070312,206.91700744628906,47218500,185.52000427246094,191.3800048828125,185.3699951171875,188.4499969482422,188.4499969482422,13577000,136.0500030517578,138.8000030517578,135.0,138.60000610351562,136.91522216796875,25154600
2019-08-14,1793.010009765625,1795.6500244140625,1757.219970703125,1762.9599609375,1762.9599609375,4893600,231.2100067138672,231.5,216.69000244140625,219.6199951171875,219.6199951171875,9562600,203.16000366210938,206.44000244140625,202.58999633789062,202.75,200.7581024169922,36547400,185.8000030517578,185.99000549316406,179.30999755859375,179.7100067138672,179.7100067138672,18903700,136.36000061035156,136.9199981689453,133.6699981689453,133.97999572753906,132.79208374023438,32527300
2019-08-15,1781.989990234375,1788.0,1761.9599609375,1776.1199951171875,1776.1199951171875,3759100,220.86000061035156,221.55999755859375,211.5500030517578,215.63999938964844,215.63999938964844,8159600,203.4600067138672,205.13999938964844,199.6699981689453,201.74000549316406,199.75802612304688,27227400,180.9499969482422,183.1999969482422,180.02999877929688,182.58999633789062,182.58999633789062,12925900,134.38999938964844,134.5800018310547,132.25,133.67999267578125,132.4947509765625,28074400
